"ISSUENAME","KENDALLPVALUE","KENDALLTAU","MANNWHITNEYPVALUE","PEARSONCOR","PEARSONPVALUE","PROJECTNAME","SHAPIROWILKPVALUE"
"squid.S1452","0.533621658387494","-0.0113821204389889","2.83909844389669e-110","-0.008602639470702","0.64688492185097","QC:derby","4.84307967518251e-81"
"squid.S1479","0.447974729985377","0.0138665719924429","1.28515282646052e-103","-0.00489328150240119","0.794427266012989","QC:derby","9.40090310859269e-81"
"squid.S1481","9.21451337316854e-09","0.10284641757807","0.000875927165502302","0.0407339293107318","0.0300099946776477","QC:derby","1.32811878458652e-77"
"squid.S1488","3.17006321461171e-10","0.114502998118573","1.71322335744267e-38","0.123764377537659","3.69472549477088e-11","QC:derby","6.23821203886629e-76"
"squid.S1596","1.43617620149091e-06","0.0881173520724651","4.33140265703438e-107","0.0605692133735813","0.00124554794212219","QC:derby","1.0322556227523e-80"
"squid.S1700","0.183278898360265","0.0243343660315701","1.66806786966947e-103","0.0291885192456797","0.120040710092424","QC:derby","2.40054974315913e-80"
"squid.S1764","0.887509823832206","0.00258635609687413","9.05788843528461e-108","0.0271364984436556","0.148382408259512","QC:derby","9.17645633453528e-81"
"squid.S1860","0.0306745678344193","0.0395133906722837","6.0737667884022e-109","0.0265630027883811","0.15715238767825","QC:derby","6.53874296415251e-81"
"squid.S1862","0.659873909917875","-0.00804766528257452","5.2336352388602e-111","-0.00680026444268566","0.717266632770871","QC:derby","4.28142869025465e-81"
"squid.S1872","0.135082333715536","0.0273185705365573","8.6513452189992e-106","0.0343058693785928","0.0676538845177958","QC:derby","9.23305016992116e-81"
"squid.S1905","0.264246624580479","0.0203577784684131","1.56135251263695e-76","0.00477184407401452","0.799418809330543","QC:derby","6.90908780088532e-80"
"squid.S1948","0.969942146650327","-0.000688947614782027","4.36630351953109e-107","-0.000752827688865008","0.968023256832263","QC:derby","7.99487358283016e-81"
"squid.S2065","0.038898885510661","0.0377530257609428","1.51838864481291e-107","-0.00196168602965325","0.916805316822669","QC:derby","6.18428557668542e-81"
"squid.S2068","0.197908639633528","0.0234788542680475","2.09100366243565e-83","0.0614802815750357","0.0010495763454406","QC:derby","1.00901308767197e-79"
"squid.S2077","7.54600210211173e-07","0.0897063825644355","8.80658520626158e-51","0.0378123577526726","0.0439878929910601","QC:derby","4.05859421094793e-79"
"squid.S2094","0.659873909917875","-0.00804766528257452","5.2336352388602e-111","-0.00680026444268566","0.717266632770871","QC:derby","4.28142869025465e-81"
"squid.S2111","0.791735485593365","0.00482520951313258","1.54043079261091e-104","-0.00706104975920295","0.706915821252418","QC:derby","6.26064246243437e-81"
"squid.S2116","0.44574840756664","-0.013941422439565","1.47245880377557e-109","-0.0103900173553579","0.580073567249565","QC:derby","5.55987446299003e-81"
"squid.S2118","0.659873909917875","-0.00804766528257452","5.2336352388602e-111","-0.00680026444268566","0.717266632770871","QC:derby","4.28142869025465e-81"
"squid.S2130","0.00142134110876105","0.0582025649124492","2.12155141904054e-84","0.0472687364006154","0.0117875894314737","QC:derby","1.37429803474437e-79"
"squid.S2131","0.321028462877311","0.0181130307104701","1.64359501027385e-93","0.0672791384530665","0.000334967708604353","QC:derby","1.40106896371229e-80"
"squid.S2133","2.12447986896235e-05","0.0777294393343852","1.40292687197494e-109","0.126981222944074","1.12777480488981e-11","QC:derby","5.78893318399814e-81"
"squid.S2153","0.0821218884508378","0.0317856085073391","5.58811395840206e-109","0.014288485480714","0.446721390887831","QC:derby","6.84472529137162e-81"
"squid.S2157","0.186125793976689","-0.0241771081866692","5.94733778363774e-106","-0.0204296182005441","0.276604498534305","QC:derby","1.45105481775943e-80"
"squid.S2160","0.484508471957296","0.0127835534067924","3.39359357200737e-107","-0.00174779307004063","0.925848723421932","QC:derby","1.10830081150933e-80"
"squid.S2166","0.212656759673703","-0.0227903685633898","1.42610471237405e-106","-0.0192578254109173","0.305097611270456","QC:derby","1.27040690825767e-80"
"squid.S2176","0.0075845346254126","0.0488254911098045","6.70022145257995e-103","0.0378240865458439","0.0439223194141685","QC:derby","2.70664562924606e-80"
"squid.S2178","0.00419777757960684","0.0523525562360801","2.30494702713756e-110","0.0207798662187625","0.268451694828473","QC:derby","5.16419140941877e-81"
"squid.S2183","0.0029883368313688","0.0542347063043425","2.08830786077817e-100","0.0407890073219293","0.0297882231652444","QC:derby","8.1035349168272e-81"
"squid.S2184","2.16120600727351e-05","0.0774891161990631","7.7682390079888e-87","0.0178594073370109","0.341564368037417","QC:derby","4.05821803601448e-80"
"squid.S2200","0.180608511475275","0.0244813711166184","3.41247643469286e-110","0.0341482916965324","0.0689256254667223","QC:derby","4.63974243460504e-81"
"squid.S2225","0.187912485628835","0.0240793204557593","2.87504690635531e-88","0.00459598046371535","0.806661969041572","QC:derby","3.90176344081677e-79"
"squid.S2232","0.378512683012713","-0.0161010069294818","9.30188138727849e-109","-0.0129085110278483","0.491831151461051","QC:derby","6.84472529137162e-81"
"squid.S2236","0.0110256978842388","0.0464822046493529","5.92990453662949e-111","0.0576735122444254","0.00211465026284224","QC:derby","4.28142869025465e-81"
"squid.S2250","0.0286357693707238","0.0399968577648677","5.96799431614305e-105","0.0289906020429945","0.12257450666082","QC:derby","1.44144151673555e-80"
"squid.S2274","0.262910864643722","0.0204706454877936","2.61032536655751e-110","0.000487739800514047","0.979279783431763","QC:derby","5.0282959087516e-81"
"squid.S2276","0.659873909917875","-0.00804766528257452","5.2336352388602e-111","-0.00680026444268566","0.717266632770871","QC:derby","4.28142869025465e-81"
"squid.S2386","0.130519464694556","0.0276003776714649","1.91431219473883e-91","0.0689112567916789","0.000238921380561883","QC:derby","1.50766569660579e-80"
"squid.S2388","0.659873909917875","-0.00804766528257452","5.2336352388602e-111","-0.00680026444268566","0.717266632770871","QC:derby","4.28142869025465e-81"
"squid.S2440","0.00754404609273434","0.0488583472004578","5.92990453662949e-111","0.100656030035833","7.72116382529631e-08","QC:derby","4.28142869025465e-81"
"squid.S2447","0.659873909917875","-0.00804766528257452","6.77418916597545e-111","-0.00680026444268566","0.717266632770871","QC:derby","4.28142869025465e-81"
"squid.SwitchLastCaseIsDefaultCheck","1.17462050510445e-08","0.103675420670603","7.73840134917004e-52","0.0645924196359705","0.000575077554442087","QC:derby","3.52083249612123e-78"
"squid.UnusedPrivateMethod","0.00137099822365959","0.0583638495239562","1.54577363530457e-64","0.0160414713839385","0.39296432109544","QC:derby","4.30409156422187e-80"
"squid.UselessImportCheck","0.469253792214511","-0.0124548936791729","1.31774022171303e-46","-0.0338164433796691","0.0716680674193768","QC:derby","2.51094060553177e-73"
"squid.UselessParenthesesCheck","4.05059561851959e-05","0.0749664640845937","9.65757499516648e-97","0.00231511307721738","0.901886503017488","QC:derby","1.57316335001322e-80"
"code_smells.antisingleton","0.661788548832789","-0.0292496058115524","0.000132228933110686","-0.0198852826089323","0.770329753782108","QC:displaytag","2.76670751839579e-31"
"code_smells.baseclass_abstract","0.0545483669992274","0.128544320277085","0.000132228933110686","0.0234646334785401","0.730465174504873","QC:displaytag","2.76670751839579e-31"
"code_smells.complex_class","3.95772199769133e-05","0.274809197642378","2.27649462703327e-06","0.221051066992407","0.0010170847240409","QC:displaytag","4.0270587643525e-23"
"code_smells.long_method","0.599474381473656","0.0351143945512644","2.76023145490907e-10","0.0677603834048327","0.319316557328999","QC:displaytag","5.13421120117444e-22"
"code_smells.long_parameter_list","7.52448321771031e-06","0.299438899576208","1.35599938490039e-05","0.262662406458395","8.67270091890025e-05","QC:displaytag","1.95817989153403e-23"
"code_smells.refused_parent_bequest","0.757620581620029","-0.0206348838386127","3.67480928701927e-05","-0.0140285821072925","0.83683086416537","QC:displaytag","1.24746814111258e-31"
"common.java.DuplicatedBlocks","0.00308103554929511","-0.197888208622409","9.21537549515777e-11","-0.0391562767368379","0.565269444886027","QC:displaytag","6.34605481356776e-22"
"squid.CommentedOutCodeLine","0.000724749693514329","0.224751617124866","0.0163741892373493","0.442797692992595","6.97858404527076e-12","QC:displaytag","3.95384458229509e-30"
"squid.HiddenFieldCheck","0.661788548832789","-0.0292496058115524","0.000132228933110686","-0.0198852826089323","0.770329753782108","QC:displaytag","2.76670751839579e-31"
"squid.LabelsShouldNotBeUsedCheck","0.757620581620029","-0.0206348838386127","3.67480928701927e-05","-0.0140285821072925","0.83683086416537","QC:displaytag","1.24746814111258e-31"
"squid.MethodCyclomaticComplexity","0.0397228516314305","0.136697355947094","0.754832992298221","0.148582544455528","0.0282806040802131","QC:displaytag","2.0256457431807e-28"
"squid.MissingDeprecatedCheck","0.859892976881681","0.0117604425727085","0.0421122945065029","-0.0244526197452289","0.719582641861532","QC:displaytag","1.29352373560873e-29"
"squid.ModifiersOrderCheck","0.591276194545757","-0.0358233047079244","0.000480819882876859","-0.0214951522198815","0.75231830310366","QC:displaytag","3.92467505707363e-31"
"squid.RedundantThrowsDeclarationCheck","8.5557775026274e-06","0.296241238333448","0.0138313703836475","0.11440744603974","0.0919825086968919","QC:displaytag","3.86563874042938e-30"
"squid.S00100","0.000424097892146232","0.235672094367313","3.88110302489641e-05","0.842276069721843","6.90545692077032e-60","QC:displaytag","1.24746814111258e-31"
"squid.S00105","0.591265400312347","-0.0359065180713985","0.0004103359713733","-0.0244109703205125","0.720040284800854","QC:displaytag","5.48087565691395e-31"
"squid.S00107","0.00251859001236142","0.20200465231484","3.67480928701927e-05","0.0471360358805029","0.48872443615887","QC:displaytag","1.24746814111258e-31"
"squid.S00108","0.486125166738694","-0.0464850226677091","0.00283543445179056","-0.0300020522105592","0.659555125940214","QC:displaytag","1.67151258905166e-30"
"squid.S00112","0.0381561402854009","0.13738568415963","0.181817492897324","0.0142287734062808","0.834535602600638","QC:displaytag","6.25396604304795e-31"
"squid.S00116","0.661792020285608","-0.0292158107617789","0.000170795325085289","-0.0176251975113137","0.795822805009986","QC:displaytag","2.11453645856883e-31"
"squid.S00117","0.0560143903399276","0.127626962801455","0.000149735359100373","-0.0103757488402129","0.878934984202932","QC:displaytag","1.44385873804873e-31"
"squid.S00122","0.0233424413408567","0.151460913686064","0.000169402286647042","0.275065443388084","3.82750572441083e-05","QC:displaytag","2.23965174247655e-31"
"squid.S106","0.0531196630361705","0.129164637052075","0.000138984120503334","0.0359523122594491","0.597535117005486","QC:displaytag","2.53834504989494e-31"
"squid.S1066","3.30722424342611e-07","0.340696367010266","0.00624204870458525","0.378931342545947","7.48454751988865e-09","QC:displaytag","2.94863975179639e-30"
"squid.S1067","0.00251859001236142","0.20200465231484","3.67480928701927e-05","0.0471360358805029","0.48872443615887","QC:displaytag","1.24746814111258e-31"
"squid.S1068","0.0881601913579919","0.113842579835837","0.00045961581873777","0.806596694218637","3.20333165140589e-51","QC:displaytag","2.55895677616747e-31"
"squid.S1126","0.661788548832789","-0.0292496058115524","0.000132228933110686","-0.0198852826089323","0.770329753782108","QC:displaytag","2.76670751839579e-31"
"squid.S1132","0.199177697882903","0.085700107142811","0.0012674310420448","0.211614969370459","0.00167708458177364","QC:displaytag","9.5022040972811e-31"
"squid.S1133","0.859892976881681","0.0117604425727085","0.0421122945065029","-0.0244526197452289","0.719582641861532","QC:displaytag","1.29352373560873e-29"
"squid.S1135","0.546009901740981","0.0402926058225019","0.00624204870458525","-0.0124735504279464","0.854705375367692","QC:displaytag","2.94863975179639e-30"
"squid.S1141","0.661788548832789","-0.0292496058115524","0.000132228933110686","-0.0198852826089323","0.770329753782108","QC:displaytag","2.76670751839579e-31"
"squid.S1148","0.000424097892146232","0.235672094367313","3.67480928701927e-05","0.842276069721843","6.90545692077032e-60","QC:displaytag","1.24746814111258e-31"
"squid.S1149","0.0152986281721332","0.159451043015786","0.55843636991583","0.213305722042541","0.00153569213833411","QC:displaytag","2.60466674809274e-28"
"squid.S1151","0.000424097892146232","0.235672094367313","3.88110302489641e-05","0.842276069721843","6.90545692077032e-60","QC:displaytag","1.24746814111258e-31"
"squid.S1155","0.210851333539443","0.0836628862162236","0.00111964902533592","0.0641346326407658","0.345955584898174","QC:displaytag","1.02519220369516e-30"
"squid.S1158","0.757620581620029","-0.0206348838386127","3.67480928701927e-05","-0.0140285821072925","0.83683086416537","QC:displaytag","1.24746814111258e-31"
"squid.S1160","0.661788548832789","-0.0292496058115524","0.000146055156326399","-0.0198852826089323","0.770329753782108","QC:displaytag","2.76670751839579e-31"
"squid.S1161","0.374953808649641","-0.0592058118982355","0.0235296520961096","-0.0386387562008556","0.570424446134994","QC:displaytag","8.55362004283992e-30"
"squid.S1165","0.757620581620029","-0.0206348838386127","3.67480928701927e-05","-0.0140285821072925","0.83683086416537","QC:displaytag","1.24746814111258e-31"
"squid.S1166","0.090618676636741","0.110832770543741","0.145973471294581","0.34407037910193","1.87919166332274e-07","QC:displaytag","7.56932253942878e-28"
"squid.S1168","0.591265400312347","-0.0359065180713985","0.0004103359713733","-0.0244109703205125","0.720040284800854","QC:displaytag","5.48087565691395e-31"
"squid.S1172","0.0393415151750541","0.137781037901786","0.000132228933110686","0.0668145495660125","0.326133753201036","QC:displaytag","2.76670751839579e-31"
"squid.S1181","0.546009901740981","0.0402926058225019","0.00646005499363159","-0.0137611501130519","0.839899213276276","QC:displaytag","1.76823850838296e-30"
"squid.S1185","0.291445047938622","0.0705392962215218","0.00111964902533592","0.00254278279192463","0.970223516851125","QC:displaytag","1.02519220369516e-30"
"squid.S1192","0.792439451636943","-0.0172333646961602","0.092787074944809","0.238973985662332","0.000371079303666552","QC:displaytag","2.62845756546565e-27"
"squid.S1206","0.757620581620029","-0.0206348838386127","3.67480928701927e-05","-0.0140285821072925","0.83683086416537","QC:displaytag","1.24746814111258e-31"
"squid.S1210","0.591265400312347","-0.0359065180713985","0.0004103359713733","-0.0244109703205125","0.720040284800854","QC:displaytag","5.48087565691395e-31"
"squid.S1213","0.591276194545757","-0.0358233047079244","0.000514360000570301","-0.0188298470853293","0.782205910449325","QC:displaytag","2.55167560399143e-31"
"squid.S1214","0.757620581620029","-0.0206348838386127","3.67480928701927e-05","-0.0140285821072925","0.83683086416537","QC:displaytag","1.24746814111258e-31"
"squid.S1226","0.591265400312347","-0.0359065180713985","0.000470045090825497","-0.0244109703205125","0.720040284800854","QC:displaytag","5.48087565691395e-31"
"squid.S1244","0.757620581620029","-0.0206348838386127","3.67480928701927e-05","-0.0140285821072925","0.83683086416537","QC:displaytag","1.24746814111258e-31"
